Batch change
Module name, Device, Current value, Display format, Comment
Global,VM5820,0,DEC 16BIT,
Global,VM5821,0,DEC 16BIT,
Global,VM5822,0,DEC 16BIT,
Global,VM5823,0,DEC 16BIT,
Global,VM5824,0,DEC 16BIT,
Global,VM5825,0,DEC 16BIT,
Global,VM5826,0,DEC 16BIT,
Global,VM5827,0,DEC 16BIT,
Global,VM5828,0,DEC 16BIT,
Global,VM5829,0,DEC 16BIT,
Global,VM5830,0,DEC 16BIT,
Global,VM5831,0,DEC 16BIT,
Global,VM5832,0,DEC 16BIT,
Global,VM5833,0,DEC 16BIT,
Global,VM5834,0,DEC 16BIT,
Global,VM5835,0,DEC 16BIT,
Global,VM5836,0,DEC 16BIT,
Global,VM5837,0,DEC 16BIT,
Global,VM5838,0,DEC 16BIT,
Global,VM5839,0,DEC 16BIT,
Global,VM5840,0,DEC 16BIT,
Global,VM5841,0,DEC 16BIT,
Global,VM5842,0,DEC 16BIT,
Global,VM5843,0,DEC 16BIT,
Global,VM5844,0,DEC 16BIT,
Global,VM5845,0,DEC 16BIT,
Global,VM5846,0,DEC 16BIT,
Global,VM5847,0,DEC 16BIT,
Global,VM5848,0,DEC 16BIT,
Global,VM5849,0,DEC 16BIT,
Global,VM5850,0,DEC 16BIT,
Global,VM5851,0,DEC 16BIT,
Global,VM5852,0,DEC 16BIT,
Global,VM5853,0,DEC 16BIT,
Global,VM5854,0,DEC 16BIT,
Global,VM5855,0,DEC 16BIT,
Global,VM5856,0,DEC 16BIT,
Global,VM5857,0,DEC 16BIT,
Global,VM5858,0,DEC 16BIT,
Global,VM5859,0,DEC 16BIT,
Global,VM5860,0,DEC 16BIT,
Global,VM5861,0,DEC 16BIT,
Global,VM5862,0,DEC 16BIT,
Global,VM5863,0,DEC 16BIT,
Global,VM5864,0,DEC 16BIT,
Global,VM5865,0,DEC 16BIT,
Global,VM5866,0,DEC 16BIT,
Global,VM5867,0,DEC 16BIT,
Global,VM5868,0,DEC 16BIT,
Global,VM5869,0,DEC 16BIT,
Global,VM5870,0,DEC 16BIT,
Global,VM5871,0,DEC 16BIT,
Global,VM5872,0,DEC 16BIT,
Global,VM5873,0,DEC 16BIT,
Global,VM5874,0,DEC 16BIT,
Global,VM5875,0,DEC 16BIT,
Global,VM5876,0,DEC 16BIT,
Global,VM5877,0,DEC 16BIT,
Global,VM5878,0,DEC 16BIT,
Global,VM5879,0,DEC 16BIT,
Global,VM5880,0,DEC 16BIT,
Global,VM5881,0,DEC 16BIT,
Global,VM5882,0,DEC 16BIT,
Global,VM5883,0,DEC 16BIT,
Global,VM5884,0,DEC 16BIT,
Global,VM5885,0,DEC 16BIT,
Global,VM5886,0,DEC 16BIT,
Global,VM5887,0,DEC 16BIT,
Global,VM5888,0,DEC 16BIT,
Global,VM5889,0,DEC 16BIT,
Global,VM5890,0,DEC 16BIT,
Global,VM5891,0,DEC 16BIT,
Global,VM5892,0,DEC 16BIT,
Global,VM5893,0,DEC 16BIT,
Global,VM5894,0,DEC 16BIT,
Global,VM5895,0,DEC 16BIT,
Global,VM5896,0,DEC 16BIT,
Global,VM5897,0,DEC 16BIT,
Global,VM5898,0,DEC 16BIT,
Global,VM5899,0,DEC 16BIT,
Global,VM5900,0,DEC 16BIT,
Global,VM5901,0,DEC 16BIT,
Global,VM5902,0,DEC 16BIT,
Global,VM5903,0,DEC 16BIT,
Global,VM5904,0,DEC 16BIT,
Global,VM5905,0,DEC 16BIT,
Global,VM5906,0,DEC 16BIT,
Global,VM5907,0,DEC 16BIT,
Global,VM5908,0,DEC 16BIT,
Global,VM5909,0,DEC 16BIT,
Global,VM5910,0,DEC 16BIT,
Global,VM5911,0,DEC 16BIT,
Global,VM5912,0,DEC 16BIT,
Global,VM5913,0,DEC 16BIT,
Global,VM5914,0,DEC 16BIT,
Global,VM5915,0,DEC 16BIT,
Global,VM5916,0,DEC 16BIT,
Global,VM5917,0,DEC 16BIT,
Global,VM5918,0,DEC 16BIT,
Global,VM5919,0,DEC 16BIT,
Global,VM5920,0,DEC 16BIT,
Global,VM5921,0,DEC 16BIT,
Global,VM5922,0,DEC 16BIT,
Global,VM5923,0,DEC 16BIT,
Global,VM5924,0,DEC 16BIT,
Global,VM5925,0,DEC 16BIT,
Global,VM5926,0,DEC 16BIT,
Global,VM5927,0,DEC 16BIT,
Global,VM5928,0,DEC 16BIT,
Global,VM5929,0,DEC 16BIT,
Global,VM5930,0,DEC 16BIT,
Global,VM5931,0,DEC 16BIT,
Global,VM5932,0,DEC 16BIT,
Global,VM5933,0,DEC 16BIT,
Global,VM5934,0,DEC 16BIT,
Global,VM5935,0,DEC 16BIT,
Global,VM5936,0,DEC 16BIT,
Global,VM5937,0,DEC 16BIT,
Global,VM5938,0,DEC 16BIT,
Global,VM5939,0,DEC 16BIT,
Global,VM5940,0,DEC 16BIT,
Global,VM5941,0,DEC 16BIT,
Global,VM5942,0,DEC 16BIT,
Global,VM5943,0,DEC 16BIT,
Global,VM5944,0,DEC 16BIT,
Global,VM5945,0,DEC 16BIT,
Global,VM5946,0,DEC 16BIT,
Global,VM5947,0,DEC 16BIT,
Global,VM5948,0,DEC 16BIT,
Global,VM5949,0,DEC 16BIT,
Global,VM5950,0,DEC 16BIT,
Global,VM5951,0,DEC 16BIT,
Global,VM5952,0,DEC 16BIT,
Global,VM5953,0,DEC 16BIT,
Global,VM5954,0,DEC 16BIT,
Global,VM5955,0,DEC 16BIT,
Global,VM5956,0,DEC 16BIT,
Global,VM5957,0,DEC 16BIT,
Global,VM5958,0,DEC 16BIT,
Global,VM5959,0,DEC 16BIT,
Global,VM5960,0,DEC 16BIT,
Global,VM5961,0,DEC 16BIT,
Global,VM5962,0,DEC 16BIT,
Global,VM5963,0,DEC 16BIT,
Global,VM5964,0,DEC 16BIT,
Global,VM5965,0,DEC 16BIT,
Global,VM5966,0,DEC 16BIT,
Global,VM5967,0,DEC 16BIT,
Global,VM5968,0,DEC 16BIT,
Global,VM5969,0,DEC 16BIT,
Global,VM5970,0,DEC 16BIT,
Global,VM5971,0,DEC 16BIT,
Global,VM5972,0,DEC 16BIT,
Global,VM5973,0,DEC 16BIT,
Global,VM5974,0,DEC 16BIT,
Global,VM5975,0,DEC 16BIT,
Global,VM5976,0,DEC 16BIT,
Global,VM5977,0,DEC 16BIT,
Global,VM5978,0,DEC 16BIT,
Global,VM5979,0,DEC 16BIT,
Global,VM5980,0,DEC 16BIT,
Global,VM5981,0,DEC 16BIT,
Global,VM5982,0,DEC 16BIT,
Global,VM5983,0,DEC 16BIT,
Global,VM5984,0,DEC 16BIT,
Global,VM5985,0,DEC 16BIT,
Global,VM5986,0,DEC 16BIT,
Global,VM5987,0,DEC 16BIT,
Global,VM5988,0,DEC 16BIT,
Global,VM5989,0,DEC 16BIT,
Global,VM5990,0,DEC 16BIT,
Global,VM5991,0,DEC 16BIT,
Global,VM5992,0,DEC 16BIT,
Global,VM5993,0,DEC 16BIT,
Global,VM5994,0,DEC 16BIT,
Global,VM5995,0,DEC 16BIT,
Global,VM5996,0,DEC 16BIT,
Global,VM5997,0,DEC 16BIT,
Global,VM5998,0,DEC 16BIT,
Global,VM5999,0,DEC 16BIT,
Global,VM6000,0,DEC 16BIT,
Global,VM6001,0,DEC 16BIT,
Global,VM6002,0,DEC 16BIT,
Global,VM6003,0,DEC 16BIT,
Global,VM6004,0,DEC 16BIT,
Global,VM6005,0,DEC 16BIT,
Global,VM6006,0,DEC 16BIT,
Global,VM6007,0,DEC 16BIT,
Global,VM6008,0,DEC 16BIT,
Global,VM6009,0,DEC 16BIT,
Global,VM6010,0,DEC 16BIT,
Global,VM6011,0,DEC 16BIT,
Global,VM6012,0,DEC 16BIT,
Global,VM6013,0,DEC 16BIT,
Global,VM6014,0,DEC 16BIT,
Global,VM6015,0,DEC 16BIT,
Global,VM6016,0,DEC 16BIT,
Global,VM6017,0,DEC 16BIT,
Global,VM6018,0,DEC 16BIT,
Global,VM6019,0,DEC 16BIT,
Global,VM6020,0,DEC 16BIT,
Global,VM6021,0,DEC 16BIT,
Global,VM6022,0,DEC 16BIT,
Global,VM6023,0,DEC 16BIT,
Global,VM6024,0,DEC 16BIT,
Global,VM6025,0,DEC 16BIT,
Global,VM6026,0,DEC 16BIT,
Global,VM6027,0,DEC 16BIT,
Global,VM6028,0,DEC 16BIT,
Global,VM6029,0,DEC 16BIT,
Global,VM6030,0,DEC 16BIT,
Global,VM6031,0,DEC 16BIT,
Global,VM6032,0,DEC 16BIT,
Global,VM6033,0,DEC 16BIT,
Global,VM6034,0,DEC 16BIT,
Global,VM6035,0,DEC 16BIT,
Global,VM6036,0,DEC 16BIT,
Global,VM6037,0,DEC 16BIT,
Global,VM6038,0,DEC 16BIT,
Global,VM6039,0,DEC 16BIT,
Global,VM6040,0,DEC 16BIT,
Global,VM6041,0,DEC 16BIT,
Global,VM6042,0,DEC 16BIT,
Global,VM6043,0,DEC 16BIT,
Global,VM6044,0,DEC 16BIT,
Global,VM6045,0,DEC 16BIT,
Global,VM6046,0,DEC 16BIT,
Global,VM6047,0,DEC 16BIT,
Global,VM6048,0,DEC 16BIT,
Global,VM6049,0,DEC 16BIT,
Global,VM6050,0,DEC 16BIT,
Global,VM6051,0,DEC 16BIT,
Global,VM6052,0,DEC 16BIT,
Global,VM6053,0,DEC 16BIT,
Global,VM6054,0,DEC 16BIT,
Global,VM6055,0,DEC 16BIT,
Global,VM6056,0,DEC 16BIT,
Global,VM6057,0,DEC 16BIT,
Global,VM6058,0,DEC 16BIT,
Global,VM6059,0,DEC 16BIT,
Global,VM6060,0,DEC 16BIT,
Global,VM6061,0,DEC 16BIT,
Global,VM6062,0,DEC 16BIT,
Global,VM6063,0,DEC 16BIT,
Global,VM6064,0,DEC 16BIT,
Global,VM6065,0,DEC 16BIT,
Global,VM6066,0,DEC 16BIT,
Global,VM6067,0,DEC 16BIT,
Global,VM6068,0,DEC 16BIT,
Global,VM6069,0,DEC 16BIT,
Global,VM6070,0,DEC 16BIT,
Global,VM6071,0,DEC 16BIT,
Global,VM6072,0,DEC 16BIT,
Global,VM6073,0,DEC 16BIT,
Global,VM6074,0,DEC 16BIT,
Global,VM6075,0,DEC 16BIT,
Global,VM6076,0,DEC 16BIT,
Global,VM6077,0,DEC 16BIT,
Global,VM6078,0,DEC 16BIT,
Global,VM6079,0,DEC 16BIT,
Global,VM6080,0,DEC 16BIT,
Global,VM6081,0,DEC 16BIT,
Global,VM6082,0,DEC 16BIT,
Global,VM6083,0,DEC 16BIT,
Global,VM6084,0,DEC 16BIT,
Global,VM6085,0,DEC 16BIT,
Global,VM6086,0,DEC 16BIT,
Global,VM6087,0,DEC 16BIT,
Global,VM6088,0,DEC 16BIT,
Global,VM6089,0,DEC 16BIT,
Global,VM6090,0,DEC 16BIT,
Global,VM6091,0,DEC 16BIT,
Global,VM6092,0,DEC 16BIT,
Global,VM6093,0,DEC 16BIT,
Global,VM6094,0,DEC 16BIT,
Global,VM6095,0,DEC 16BIT,
Global,VM6096,0,DEC 16BIT,
Global,VM6097,0,DEC 16BIT,
Global,VM6098,0,DEC 16BIT,
Global,VM6099,0,DEC 16BIT,
Global,VM6100,0,DEC 16BIT,
Global,VM6101,0,DEC 16BIT,
Global,VM6102,0,DEC 16BIT,
Global,VM6103,0,DEC 16BIT,
Global,VM6104,0,DEC 16BIT,
Global,VM6105,0,DEC 16BIT,
Global,VM6106,0,DEC 16BIT,
Global,VM6107,0,DEC 16BIT,
Global,VM6108,0,DEC 16BIT,
Global,VM6109,0,DEC 16BIT,
Global,VM6110,0,DEC 16BIT,
Global,VM6111,0,DEC 16BIT,
Global,VM6112,0,DEC 16BIT,
Global,VM6113,0,DEC 16BIT,
Global,VM6114,0,DEC 16BIT,
Global,VM6115,0,DEC 16BIT,
Global,VM6116,0,DEC 16BIT,
Global,VM6117,0,DEC 16BIT,
Global,VM6118,0,DEC 16BIT,
Global,VM6119,0,DEC 16BIT,
Global,VM6120,0,DEC 16BIT,
Global,VM6121,0,DEC 16BIT,
Global,VM6122,0,DEC 16BIT,
Global,VM6123,0,DEC 16BIT,
Global,VM6124,0,DEC 16BIT,
Global,VM6125,0,DEC 16BIT,
Global,VM6126,0,DEC 16BIT,
Global,VM6127,0,DEC 16BIT,
Global,VM6128,0,DEC 16BIT,
Global,VM6129,0,DEC 16BIT,
Global,VM6130,0,DEC 16BIT,
Global,VM6131,0,DEC 16BIT,
Global,VM6132,0,DEC 16BIT,
Global,VM6133,0,DEC 16BIT,
Global,VM6134,0,DEC 16BIT,
Global,VM6135,0,DEC 16BIT,
Global,VM6136,0,DEC 16BIT,
Global,VM6137,0,DEC 16BIT,
Global,VM6138,0,DEC 16BIT,
Global,VM6139,0,DEC 16BIT,
Global,VM6140,0,DEC 16BIT,
Global,VM6141,0,DEC 16BIT,
Global,VM6142,0,DEC 16BIT,
Global,VM6143,0,DEC 16BIT,
Global,VM6144,0,DEC 16BIT,
Global,VM6145,0,DEC 16BIT,
Global,VM6146,0,DEC 16BIT,
Global,VM6147,0,DEC 16BIT,
Global,VM6148,0,DEC 16BIT,
Global,VM6149,0,DEC 16BIT,
Global,VM6150,0,DEC 16BIT,
Global,VM6151,0,DEC 16BIT,
Global,VM6152,0,DEC 16BIT,
Global,VM6153,0,DEC 16BIT,
Global,VM6154,0,DEC 16BIT,
Global,VM6155,0,DEC 16BIT,
Global,VM6156,0,DEC 16BIT,
Global,VM6157,0,DEC 16BIT,
Global,VM6158,0,DEC 16BIT,
Global,VM6159,0,DEC 16BIT,
Global,VM6160,0,DEC 16BIT,
Global,VM6161,0,DEC 16BIT,
Global,VM6162,0,DEC 16BIT,
Global,VM6163,0,DEC 16BIT,
Global,VM6164,0,DEC 16BIT,
Global,VM6165,0,DEC 16BIT,
Global,VM6166,0,DEC 16BIT,
Global,VM6167,0,DEC 16BIT,
Global,VM6168,0,DEC 16BIT,
Global,VM6169,0,DEC 16BIT,
Global,VM6170,0,DEC 16BIT,
Global,VM6171,0,DEC 16BIT,
Global,VM6172,0,DEC 16BIT,
Global,VM6173,0,DEC 16BIT,
Global,VM6174,0,DEC 16BIT,
Global,VM6175,0,DEC 16BIT,
Global,VM6176,0,DEC 16BIT,
Global,VM6177,0,DEC 16BIT,
Global,VM6178,0,DEC 16BIT,
Global,VM6179,0,DEC 16BIT,
Global,VM6180,0,DEC 16BIT,
Global,VM6181,0,DEC 16BIT,
Global,VM6182,0,DEC 16BIT,
Global,VM6183,0,DEC 16BIT,
Global,VM6184,0,DEC 16BIT,
Global,VM6185,0,DEC 16BIT,
Global,VM6186,0,DEC 16BIT,
Global,VM6187,0,DEC 16BIT,
Global,VM6188,0,DEC 16BIT,
Global,VM6189,0,DEC 16BIT,
Global,VM6190,0,DEC 16BIT,
Global,VM6191,0,DEC 16BIT,
Global,VM6192,0,DEC 16BIT,
Global,VM6193,0,DEC 16BIT,
Global,VM6194,0,DEC 16BIT,
Global,VM6195,0,DEC 16BIT,
Global,VM6196,0,DEC 16BIT,
Global,VM6197,0,DEC 16BIT,
Global,VM6198,0,DEC 16BIT,
Global,VM6199,0,DEC 16BIT,
Global,VM6200,0,DEC 16BIT,
Global,VM6201,0,DEC 16BIT,
Global,VM6202,0,DEC 16BIT,
Global,VM6203,0,DEC 16BIT,
Global,VM6204,0,DEC 16BIT,
Global,VM6205,0,DEC 16BIT,
Global,VM6206,0,DEC 16BIT,
Global,VM6207,0,DEC 16BIT,
Global,VM6208,0,DEC 16BIT,
Global,VM6209,0,DEC 16BIT,
Global,VM6210,0,DEC 16BIT,
Global,VM6211,0,DEC 16BIT,
Global,VM6212,0,DEC 16BIT,
Global,VM6213,0,DEC 16BIT,
Global,VM6214,0,DEC 16BIT,
Global,VM6215,0,DEC 16BIT,
Global,VM6216,0,DEC 16BIT,
Global,VM6217,0,DEC 16BIT,
Global,VM6218,0,DEC 16BIT,
Global,VM6219,0,DEC 16BIT,
Global,VM6220,0,DEC 16BIT,
Global,VM6221,0,DEC 16BIT,
Global,VM6222,0,DEC 16BIT,
Global,VM6223,0,DEC 16BIT,
Global,VM6224,0,DEC 16BIT,
Global,VM6225,0,DEC 16BIT,
Global,VM6226,0,DEC 16BIT,
Global,VM6227,0,DEC 16BIT,
Global,VM6228,0,DEC 16BIT,
Global,VM6229,0,DEC 16BIT,
Global,VM6230,0,DEC 16BIT,
Global,VM6231,0,DEC 16BIT,
Global,VM6232,0,DEC 16BIT,
Global,VM6233,0,DEC 16BIT,
Global,VM6234,0,DEC 16BIT,
Global,VM6235,0,DEC 16BIT,
Global,VM6236,0,DEC 16BIT,
Global,VM6237,0,DEC 16BIT,
Global,VM6238,0,DEC 16BIT,
Global,VM6239,0,DEC 16BIT,
Global,VM6240,0,DEC 16BIT,
Global,VM6241,0,DEC 16BIT,
Global,VM6242,0,DEC 16BIT,
Global,VM6243,0,DEC 16BIT,
Global,VM6244,0,DEC 16BIT,
Global,VM6245,0,DEC 16BIT,
Global,VM6246,0,DEC 16BIT,
Global,VM6247,0,DEC 16BIT,
Global,VM6248,0,DEC 16BIT,
Global,VM6249,0,DEC 16BIT,
Global,VM6250,0,DEC 16BIT,
Global,VM6251,0,DEC 16BIT,
Global,VM6252,0,DEC 16BIT,
Global,VM6253,0,DEC 16BIT,
Global,VM6254,0,DEC 16BIT,
Global,VM6255,0,DEC 16BIT,
Global,VM6256,0,DEC 16BIT,
Global,VM6257,0,DEC 16BIT,
Global,VM6258,0,DEC 16BIT,
Global,VM6259,0,DEC 16BIT,
Global,VM6260,0,DEC 16BIT,
Global,VM6261,0,DEC 16BIT,
Global,VM6262,0,DEC 16BIT,
Global,VM6263,0,DEC 16BIT,
Global,VM6264,0,DEC 16BIT,
Global,VM6265,0,DEC 16BIT,
Global,VM6266,0,DEC 16BIT,
Global,VM6267,0,DEC 16BIT,
Global,VM6268,0,DEC 16BIT,
Global,VM6269,0,DEC 16BIT,
Global,VM6270,0,DEC 16BIT,
Global,VM6271,0,DEC 16BIT,
Global,VM6272,0,DEC 16BIT,
Global,VM6273,0,DEC 16BIT,
Global,VM6274,0,DEC 16BIT,
Global,VM6275,0,DEC 16BIT,
Global,VM6276,0,DEC 16BIT,
Global,VM6277,0,DEC 16BIT,
Global,VM6278,0,DEC 16BIT,
Global,VM6279,0,DEC 16BIT,
Global,VM6280,0,DEC 16BIT,
Global,VM6281,0,DEC 16BIT,
Global,VM6282,0,DEC 16BIT,
Global,VM6283,0,DEC 16BIT,
Global,VM6284,0,DEC 16BIT,
Global,VM6285,0,DEC 16BIT,
Global,VM6286,0,DEC 16BIT,
Global,VM6287,0,DEC 16BIT,
Global,VM6288,0,DEC 16BIT,
Global,VM6289,0,DEC 16BIT,
Global,VM6290,0,DEC 16BIT,
Global,VM6291,0,DEC 16BIT,
Global,VM6292,0,DEC 16BIT,
Global,VM6293,0,DEC 16BIT,
Global,VM6294,0,DEC 16BIT,
Global,VM6295,0,DEC 16BIT,
Global,VM6296,0,DEC 16BIT,
Global,VM6297,0,DEC 16BIT,
Global,VM6298,0,DEC 16BIT,
Global,VM6299,0,DEC 16BIT,
Global,VM6300,0,DEC 16BIT,
Global,VM6301,0,DEC 16BIT,
Global,VM6302,0,DEC 16BIT,
Global,VM6303,0,DEC 16BIT,
Global,VM6304,0,DEC 16BIT,
Global,VM6305,0,DEC 16BIT,
Global,VM6306,0,DEC 16BIT,
Global,VM6307,0,DEC 16BIT,
Global,VM6308,0,DEC 16BIT,
Global,VM6309,0,DEC 16BIT,
Global,VM6310,0,DEC 16BIT,
Global,VM6311,0,DEC 16BIT,
Global,VM6312,0,DEC 16BIT,
Global,VM6313,0,DEC 16BIT,
Global,VM6314,0,DEC 16BIT,
Global,VM6315,0,DEC 16BIT,
Global,VM6316,0,DEC 16BIT,
Global,VM6317,0,DEC 16BIT,
Global,VM6318,0,DEC 16BIT,
Global,VM6319,0,DEC 16BIT,
Global,VM6320,0,DEC 16BIT,
Global,VM6321,0,DEC 16BIT,
Global,VM6322,0,DEC 16BIT,
Global,VM6323,0,DEC 16BIT,
Global,VM6324,0,DEC 16BIT,
Global,VM6325,0,DEC 16BIT,
Global,VM6326,0,DEC 16BIT,
Global,VM6327,0,DEC 16BIT,
Global,VM6328,0,DEC 16BIT,
Global,VM6329,0,DEC 16BIT,
Global,VM6330,0,DEC 16BIT,
Global,VM6331,0,DEC 16BIT,
Global,VM6332,0,DEC 16BIT,
Global,VM6333,0,DEC 16BIT,
Global,VM6334,0,DEC 16BIT,
Global,VM6335,0,DEC 16BIT,
Global,VM6336,0,DEC 16BIT,
Global,VM6337,0,DEC 16BIT,
Global,VM6338,0,DEC 16BIT,
Global,VM6339,0,DEC 16BIT,
Global,VM6340,0,DEC 16BIT,
Global,VM6341,0,DEC 16BIT,
Global,VM6342,0,DEC 16BIT,
Global,VM6343,0,DEC 16BIT,
Global,VM6344,0,DEC 16BIT,
Global,VM6345,0,DEC 16BIT,
Global,VM6346,0,DEC 16BIT,
Global,VM6347,0,DEC 16BIT,
Global,VM6348,0,DEC 16BIT,
Global,VM6349,0,DEC 16BIT,
Global,VM6350,0,DEC 16BIT,
Global,VM6351,0,DEC 16BIT,
Global,VM6352,0,DEC 16BIT,
Global,VM6353,0,DEC 16BIT,
Global,VM6354,0,DEC 16BIT,
Global,VM6355,0,DEC 16BIT,
Global,VM6356,0,DEC 16BIT,
Global,VM6357,0,DEC 16BIT,
Global,VM6358,0,DEC 16BIT,
Global,VM6359,0,DEC 16BIT,
Global,VM6360,0,DEC 16BIT,
Global,VM6361,0,DEC 16BIT,
Global,VM6362,0,DEC 16BIT,
Global,VM6363,0,DEC 16BIT,
Global,VM6364,0,DEC 16BIT,
Global,VM6365,0,DEC 16BIT,
Global,VM6366,0,DEC 16BIT,
Global,VM6367,0,DEC 16BIT,
Global,VM6368,0,DEC 16BIT,
Global,VM6369,0,DEC 16BIT,
Global,VM6370,0,DEC 16BIT,
Global,VM6371,0,DEC 16BIT,
Global,VM6372,0,DEC 16BIT,
Global,VM6373,0,DEC 16BIT,
Global,VM6374,0,DEC 16BIT,
Global,VM6375,0,DEC 16BIT,
Global,VM6376,0,DEC 16BIT,
Global,VM6377,0,DEC 16BIT,
Global,VM6378,0,DEC 16BIT,
Global,VM6379,0,DEC 16BIT,
Global,VM6380,0,DEC 16BIT,
Global,VM6381,0,DEC 16BIT,
Global,VM6382,0,DEC 16BIT,
Global,VM6383,0,DEC 16BIT,
Global,VM6384,0,DEC 16BIT,
Global,VM6385,0,DEC 16BIT,
Global,VM6386,0,DEC 16BIT,
Global,VM6387,0,DEC 16BIT,
Global,VM6388,0,DEC 16BIT,
Global,VM6389,0,DEC 16BIT,
Global,VM6390,0,DEC 16BIT,
Global,VM6391,0,DEC 16BIT,
Global,VM6392,0,DEC 16BIT,
Global,VM6393,0,DEC 16BIT,
Global,VM6394,0,DEC 16BIT,
Global,VM6395,0,DEC 16BIT,
Global,VM6396,0,DEC 16BIT,
Global,VM6397,0,DEC 16BIT,
Global,VM6398,0,DEC 16BIT,
Global,VM6399,0,DEC 16BIT,
Global,VM6400,0,DEC 16BIT,
Global,VM6401,0,DEC 16BIT,
Global,VM6402,0,DEC 16BIT,
Global,VM6403,0,DEC 16BIT,
Global,VM6404,0,DEC 16BIT,
Global,VM6405,0,DEC 16BIT,
Global,VM6406,0,DEC 16BIT,
Global,VM6407,0,DEC 16BIT,
Global,VM6408,0,DEC 16BIT,
Global,VM6409,0,DEC 16BIT,
Global,VM6410,0,DEC 16BIT,
Global,VM6411,0,DEC 16BIT,
Global,VM6412,0,DEC 16BIT,
Global,VM6413,0,DEC 16BIT,
Global,VM6414,0,DEC 16BIT,
Global,VM6415,0,DEC 16BIT,
Global,VM6416,0,DEC 16BIT,
Global,VM6417,0,DEC 16BIT,
Global,VM6418,0,DEC 16BIT,
Global,VM6419,0,DEC 16BIT,
Global,VM6420,0,DEC 16BIT,
Global,VM6421,0,DEC 16BIT,
Global,VM6422,0,DEC 16BIT,
Global,VM6423,0,DEC 16BIT,
Global,VM6424,0,DEC 16BIT,
Global,VM6425,0,DEC 16BIT,
Global,VM6426,0,DEC 16BIT,
Global,VM6427,0,DEC 16BIT,
Global,VM6428,0,DEC 16BIT,
Global,VM6429,0,DEC 16BIT,
Global,VM6430,0,DEC 16BIT,
Global,VM6431,0,DEC 16BIT,
Global,VM6432,0,DEC 16BIT,
Global,VM6433,0,DEC 16BIT,
Global,VM6434,0,DEC 16BIT,
Global,VM6435,0,DEC 16BIT,
Global,VM6436,0,DEC 16BIT,
Global,VM6437,0,DEC 16BIT,
Global,VM6438,0,DEC 16BIT,
Global,VM6439,0,DEC 16BIT,
Global,VM6440,0,DEC 16BIT,
Global,VM6441,0,DEC 16BIT,
Global,VM6442,0,DEC 16BIT,
Global,VM6443,0,DEC 16BIT,
Global,VM6444,0,DEC 16BIT,
Global,VM6445,0,DEC 16BIT,
Global,VM6446,0,DEC 16BIT,
Global,VM6447,0,DEC 16BIT,
Global,VM6448,0,DEC 16BIT,
Global,VM6449,0,DEC 16BIT,
Global,VM6450,0,DEC 16BIT,
Global,VM6451,0,DEC 16BIT,
Global,VM6452,0,DEC 16BIT,
Global,VM6453,0,DEC 16BIT,
Global,VM6454,0,DEC 16BIT,
Global,VM6455,0,DEC 16BIT,
Global,VM6456,0,DEC 16BIT,
Global,VM6457,0,DEC 16BIT,
Global,VM6458,0,DEC 16BIT,
Global,VM6459,0,DEC 16BIT,
Global,VM6460,0,DEC 16BIT,
Global,VM6461,0,DEC 16BIT,
Global,VM6462,0,DEC 16BIT,
Global,VM6463,0,DEC 16BIT,
Global,VM6464,0,DEC 16BIT,
Global,VM6465,0,DEC 16BIT,
Global,VM6466,0,DEC 16BIT,
Global,VM6467,0,DEC 16BIT,
Global,VM6468,0,DEC 16BIT,
Global,VM6469,0,DEC 16BIT,
Global,VM6470,0,DEC 16BIT,
Global,VM6471,0,DEC 16BIT,
Global,VM6472,0,DEC 16BIT,
Global,VM6473,0,DEC 16BIT,
Global,VM6474,0,DEC 16BIT,
Global,VM6475,0,DEC 16BIT,
Global,VM6476,0,DEC 16BIT,
Global,VM6477,0,DEC 16BIT,
Global,VM6478,0,DEC 16BIT,
Global,VM6479,0,DEC 16BIT,
Global,VM6480,0,DEC 16BIT,
Global,VM6481,0,DEC 16BIT,
Global,VM6482,0,DEC 16BIT,
Global,VM6483,0,DEC 16BIT,
Global,VM6484,0,DEC 16BIT,
Global,VM6485,0,DEC 16BIT,
Global,VM6486,0,DEC 16BIT,
Global,VM6487,0,DEC 16BIT,
Global,VM6488,0,DEC 16BIT,
Global,VM6489,0,DEC 16BIT,
Global,VM6490,0,DEC 16BIT,
Global,VM6491,0,DEC 16BIT,
Global,VM6492,0,DEC 16BIT,
Global,VM6493,0,DEC 16BIT,
Global,VM6494,0,DEC 16BIT,
Global,VM6495,0,DEC 16BIT,
Global,VM6496,0,DEC 16BIT,
Global,VM6497,0,DEC 16BIT,
Global,VM6498,0,DEC 16BIT,
Global,VM6499,0,DEC 16BIT,
Global,VM6500,0,DEC 16BIT,
Global,VM6501,0,DEC 16BIT,
Global,VM6502,0,DEC 16BIT,
Global,VM6503,0,DEC 16BIT,
Global,VM6504,0,DEC 16BIT,
Global,VM6505,0,DEC 16BIT,
Global,VM6506,0,DEC 16BIT,
Global,VM6507,0,DEC 16BIT,
Global,VM6508,0,DEC 16BIT,
Global,VM6509,0,DEC 16BIT,
Global,VM6510,0,DEC 16BIT,
Global,VM6511,0,DEC 16BIT,
Global,VM6512,0,DEC 16BIT,
Global,VM6513,0,DEC 16BIT,
Global,VM6514,0,DEC 16BIT,
Global,VM6515,0,DEC 16BIT,
Global,VM6516,0,DEC 16BIT,
Global,VM6517,0,DEC 16BIT,
